sequence,16S_rRNA_Count
2a86b9cceb931e5340084810ed3a4378,1
2a8817cc336d08c1c8daac2654d70306,1
2a8b69647fe308b126f2d585c8d93093,1
2a92cb338ded976eea6b96a851661604,1
2aa57383c95401e3d59242efe197c250,1
2aa67432ef4fb22c2f7e6f9ab2a3566d,1
2aae5bc0a479a4952d2c448ea1084dba,1
2ab9fa89a78b2e429a6fd2f44dccfcc0,2
2abd9d4872ad3a1e1cccccbc9525cde4,3
2abea4e0a401fe3bc0d903a08b6cd920,3
2acb4627c15de915fc83eb3e7c9f0452,1
2accc4e7b23cba5431f0eb7ebaecbbb2,1
2acf264435b693b5f76690f961f93a4f,1
2ad0364bbf7dbd1eb8b4fa03a66636c6,1
2ad3f3c2273d37c9bb33c93c311edfc5,1
2ad646124a153e926c5bff376bf2dfc0,1
2ae43c8b5017e13121f78a40bacded88,3
2ae73d45833ac158b9b8289d6c202ea9,1
2ae9037e7736d61f1aeb8eddfe368c58,1
2ae915f60c98c7f1ec0d538faf74a8fd,1
2aeae17ed073e5057fd22844c9781995,1
2af3ae66fbfd13801faaa126e1fca6c4,3
2afc034bf88997df8b9d6d8160589098,1
2afffecfff3f97aa32d952e0218afa81,1
2b009292a5a5daa1f9feaaac1db04106,1
2b05aae54271b1fae2e3c800e6bea182,1
2b08d7872862681e48c3ec394afd793e,2
2b185ef6136231a8941e75be6cf0d871,1
2b19d4b6df79d8b037ee01e728e66eba,3
2b1b4d1af5722b98482aedee3fc23981,1
2b1f4a683181ddd19e89b79887f9ff3e,1
2b1f7c49f39215b67ac244be221282f3,1
2b29d06c3175a44e8ca15110ea70d332,2
2b2f1ab67198268ac65b0b32d668456d,1
2b357935c63f5e547c242b42984ae372,1
2b36520f75f84d609d5c0d68e0454989,1
2b3c33d9470c013f49ee3e179b65b818,1
2b43c1d81ac62af8c8ff1e49f632afe7,1
2b493eeb265c135e2dd351a6fc089dcc,1
2b568108078e937f73f9bc6c5e244d59,1
2b5bdfc34f7abd34f53a852563723b1e,1
2b5f061c106d3317f1e5ddf3fc73b9c8,1
2b6e9465103bf37b674e868067f5670e,1
2b72d45eb31c138d01f7734bf97e7ba5,1
2b78ac773987b6b4c19bd233c94008d6,1
2b7a46d2aa8745619c523b6626c1fbfc,1
2b7d0b1e314b93b66f9352f83a539c33,1
2b7fa8e521b2bd32b5f179b7b3380dbd,2
2b83d1dd0ac8ab3030329ea26508adc2,1
2b885e4fb23ccd277a2bdeec4aa98afb,2
2b97f4d5336378336d5dfafc8e71a028,1
2ba707ac66a87e331c4a2eb268d51dac,1
2ba961fa67a827c9e1ee90c639e1914d,1
2bb3b4af3fd742b23ce93e4d9851a4f8,1
2bb9883a2893df644f0b154513353b76,3
2bba3092760d3284961a59aebb8020e9,1
2bbb6fd3dce8b2f83d2832fa380be62e,2
2bd0e277017115d88fc90bd6927b3fda,1
2bd663d4096631e57d933c5ecf9e4351,1
2bd83611a6e469d2dcf936f5647fc4a4,1
2bd9a78fe968f629b0819ad68e29ee1a,3
2bdb7780e4d25bf855d19340a267b76a,1
2bdd5879180f20a6035dbfc2c64f75e6,3
2bde29a9d96452948cbfac9447ca8c46,2
2be1fb1e253fb2992c327299e3120721,1
2be27cfe0467020c04684c5f51d62467,1
2be4519bdced1df6857910cd0f1e92c9,1
2be7e076881ca22444299311706e94a5,1
2beafad01376236e5b34a7708b4bda94,1
2bec1ac0d70c08dbe01e99440cf506f4,1
2beef0750178d0b9dc040c920467e447,1
2befc660c5fa345f15fd862e33e63e3d,2
2bf0bca93857799f35ff02bc58baefd4,3
2bf63596b41314a65c8154459a9f1a0b,1
2bff134775d59ea4da573e2ef6bbcaf7,2
2c0404a4132fc9e40fd6ed64729d0a79,1
2c0898b34f69478d80dcc5ce0dd054d3,3
2c0bb96921baf52de7e814d6a88dc321,1
2c11806cb4de63731aa4e3ee410d33f9,1
2c261e17654585ae36f348f0a8c7321a,1
2c261ebf89ccab1d42368d047fb58f3a,1
2c2860bded6da5ab36926683b693809c,2
2c29b93c0866bf17e2ca7fc9c2d94c6e,1
2c2a21b6931d4fa6d89628477f4a7659,2
2c30bcf0c3caf77ba858facca91c1bfe,1
2c3871015d49e80e2ba1e9e2f8f91dea,3
2c39b3af175492b19564e2eaa15f7d8c,1
2c3bfa8582c1fd3082a54b0a17f6506d,2
2c42a9856aaf22c39fb537028b22a944,1
2c43e4768685b1aa1142c4a1433fcf7a,1
2c4aed86c7b48a9dc2e8c9584b031a03,1
2c5639c060624e3468fa36572c79b754,1
2c6875abc19892fc09254b498df1e550,1
2c70321d3ab7e0014adc3dd2f2e668b3,1
2c7087153862160937e28a16f91c59bd,1
2c7244016f779229b9d58d712a014f02,1
2c77f98107c73998bd843ef7aa4c79fd,3
2c887134b7b880d43e2eb8de497dbe4c,1
2c8921fcb56c25fd9ae8f47c713ff70c,1
2c8e9fec5bd26e8b376a7cb9fac8841d,3
2c90c58ec44d8a480fcdd49423df01b8,1
2c9c38491b9fb376f11ad7b162702256,1
2ca795e720f2b11e7ffdc05efae57f3c,3
2cae1c1eeb0f8d9a17a31279530cee5c,1
2cb76f71816f8f2a61ffa91290b18d35,1
2cbb1e29eb3e6311992c54557200145c,1
2cc0093323ef7b6b4abcc36bc958a228,1
2cc7062c3378ba042a849b7ed6028388,1
2cca703e3ed5036eb94ebdc943276303,1
2cd31fc077764e848043915f3f17d5b1,1
2ce52ba265f0ed007835512449ccd129,2
2ce5a8ee3dd7f1d71783a01cd2412624,1
2ce9cffefc54f522b03472b8a91d21ba,1
2cf08cdf487f2fd7de1315f5b499ac54,3
2cf48ba925a8775edcbb38bed8718350,1
2cf4c7f2af2c645e21ec278986c65eea,2
2cf90dfa49e6994dd3083ec585fcc200,1
2cfaa52addf239391bcf0588a53c7879,1
2cfc66804198387647896e7cf2d4ec9b,1
2d08f71ddfa26b755f4ca47b21b026b9,1
2d097f54fd4e78a6f304da6bbc3bce71,1
2d0b21142d2488c939d4897af2b62b61,1
2d0c020269e629c81cf1576ea7ad70f5,1
2d10958b1434ebded2d15d5d5250a6f8,3
2d16f916660b0b9e4cd22c96c152197c,1
2d181e95ff098d6202c930ec9c20ced6,1
2d193b62eb892e0a82e37a91df70268a,3
2d1da566bde35b1a3035724e898b3471,1
2d21c7aa75f166d1817f6fea83caf6d6,1
2d24d6150c268dfa8ec482c249136b8f,1
2d265de4a607067b5dc33ebdc8283d0d,1
2d3465b628f4f1a2b3e25df2bf81ca56,1
2d3de2095aa26722a62e1707304425a1,3
2d3e236f544a683bb4c7d9d90bab1ab3,1
2d3e9564f82bc16409e0257e44d21f88,3
2d40431a001aa00ca13d4a634d03e09f,1
2d4abf4c00af3a94b197e6c0ef34d6a9,1
2d55050f2cc020f725719dc6f8576af0,1
2d55503a3cbf3c6f911f472de2de990a,1
2d56015f9b33d93ea5bdef1ea22e5fe4,1
2d5866225608d2731e33c79386fcf3c6,1
2d5eb03963d109522b05985ce45da611,1
2d5ecf0c23c676f31d35d999992a3623,1
2d66dc411d996ba68f9d7b562a042da6,2
2d71ce755e1c9acde970f2394dca2463,1
2d7400530e62bb2ff59588c9f1d8e80a,1
2d76fbf0e9d95f76828b8f907c50148c,1
2d808bdf98eaabfe8abb01f9339025e8,1
2d814614f2644836bdb2fd1a7536a004,1
2d833c95d63a42d55816585532ee6f26,1
2d8c3fe8fdcb2916ad4abdcee8ad0638,1
2d8c66153ae9c97283d6285f162ef867,1
2d9025a9d8b90ef51f9291cfa3a42f26,1
2d95667504ef5596394878a00caa4c7d,2
2da4611f835a3cbc7f41b201515ee954,1
2da83b4ed076757f2cea502492731e8e,1
2db6181e1214dc3b7a83693db3316ca5,1
2db63960905f62e2e70a369ee9286316,1
2dbb0707f21736d1b9617f6329c50cd0,1
2dc0a8875f4c30fdcacda579d63b6e2e,3
2dc536310929dd92dcbc289f41dd671a,1
2dcace63cd1dafd6066c652a8cd73448,1
2dd4d40e7e59fe46b3c2bbfe11af4125,3
2de1fa95733e542ec29bad2c5c8327ff,1
2de7767f9635e47c3f796e65e565f10a,1
2de9ba2e83bd95fa4368cf0dc6e947b9,3
2dfc2484edacc1265fb3b43083346459,1
2e0860db8ca581627ae54ed8a9ffeca9,3
2e092be419998679ba5fae2ac55ad552,1
2e0a3969ac06ed25d502e370454b3364,2
2e100a869845b2797e354ea51fb672cb,1
2e13749fcf5004e9c904d787d523d01e,1
2e2dd1c856451aa1f90cae21d8f541d6,3
2e2f7a931e3d8a9f3b708e8018ebb069,1
2e3574d5de8ea656642644cfd3d11b49,1
2e3fb322eada3df5d3a1b2494f378b46,1
2e431f814d8feccb4069f5264774a438,1
2e43c654d475eac912863f23db62e8ee,1
2e44823d43c2014546b00de70e992c55,1
2e4c8189055ca4f95f4808e99a1b3f0b,1
2e538d31aaf1322d8d43e848a6e0a23d,1
2e59c8cab35049587a4f5e6e89f8be0b,1
2e5c9ddd8c223d1861b1d163a1a7666e,2
2e66682ee388cb4ea038d911e09d92dc,1
2e81d0fd25a06f872c0f7e252543eadf,1
2e82cfcfa83ce6b7178185187ecd8265,1
2e82f5d8dc6ac31ae72bcd3ed0a129e1,1
2e8310bfa25a777cb79fa2c0499126f0,3
2e865d26f4933d6e744cecc1750c44a6,1
2e8e3c5541ffb6a208a570caca34f20f,2
2e938f46805ca6a44a98bfe4474ebb67,1
2e95001b041498f8c912f616d45f3f06,1
2e97f68fb44485e2cb09a6d0775c4b1e,1
2ea6888d1965155f31aedaba0d142533,1
2ea992081bdb531a722e4b78f9749f52,1
2eb0db7791536c64265346c90e7858b0,1
2eb7d7fc8df1369648ebcfe7eb6e225f,1
2eb8451db2afb7f0d8dfb46ccc003a82,3
2ec1d472a2650c1d1df13d0c271aa426,1
2ec30f3e9c5399d821007d59e4ab331e,3
2ec5e8eb8fd67c9c49c86caedf4ab434,1
2ee11f103ce55b591b1c1620e0a4d4f3,1
2ee99849dab9bf184c800fdfa4ae033b,1
2eefed7183968d7a7eb2e13238a95269,1
2ef0bc5da4923b334d3b825ffb429e82,3
2ef6e4e62813fdf7c2f8edc5bfc59a1f,2
2f0629b50368dee591cbcf635afa06bd,1
2f1796d1e1fdc137a99e9896625a3013,1
2f21df4b30711fe38c01cf4258b70b32,1
2f2c1a4a683df7ffeb4012ee5e913b01,1
2f2f841edb2dc2b29c8dd20d73464b18,3
2f3332fc6a8a0f9495db2cd0e72532ec,1
2f336f4d3cb568d5d4c08624449fc1eb,2
2f368d3d9caab7826069c7a3cb5d0c26,1
2f415f9701caa405316026be314aeb99,1
2f439d951e9bbc99164ae622ebd950f4,1
2f43aec6997d137cd46c54d59dd9da4e,1
2f4434e16e27d649ddb40e7c9340c925,1
2f44a22262025e293fb768d0a032e060,1
2f464cdb8ff28bfb0f7c3b602efef245,1
2f501839a92d250c9ff3285cb84c8850,1
2f516ea49b5386c5e40189264ab0f096,1
2f52b48312b1f80f8be5b8c5f8d06127,1
2f564cf3cfa20629ff8745e50e618b56,1
2f5e2775406ccf706efb42f54a1cdbb0,1
2f5e9f62a33c7bca3af1f2a203fc7bbf,1
2f60e2c8555525ec664b545f39cca533,1
2f6596965825643b94239e55fec11de4,1
2f66a15308e891d807e51920efc6c3e8,1
2f6b0ccd2c1c13a1dce9bca07abea998,1
2f710fee8ff879297b18c17af7c4081c,1
2f7ca27e1c1c895c42063188555e5af4,1
2f856720c17dc16f106b083c06e54ca5,1
2f887420caa0afe713e9c0754f8540de,1
2f8ad9e4b61f399b202e3951637b9e71,1
2f8b53917f30a4dc49896e341325637f,1
2f93335b4f7ba75259438308b25c40dd,3
2f9536c57f4aae1422a970b53ca5765a,1
2f9649e4083f0b767f10101c201a7246,1
2f9ef40dbc66d93d361788ce5671d6fa,1
2fa41f0c7694f765b1ca9d5d64514c05,3
2fa9bd0c3a07a38204cc95831df3ca6a,1
2fbf52d2c4a589d0f9d918aa49c1ed93,1
2fc299b6310cc2467b0b3a377497412a,1
2fc3ac618fc23c7f6f5ff3fb6f31ebf6,1
2fc7551cfa15b1e9d964eacd991dd38e,1
2fcaa23fca047fe724bd718631e48602,1
2fd7f73c0140a03b8aa772420f615881,1
2fdcb2581d50f1bbe212ec5ac63c6715,2
2fe9697b1cdac0930527ae45bcf95952,1
2fed37dd051f4b183bc37c71a4e4253d,1
2ff953d48784a551a4bbb0bfd34556ac,1
2ff9dfcfd6b7e48e2f3ccc1caeef4410,1
2ffbe7d932763c4ab9e02cbf289f1150,1
2ffed731bf9c434423e348ab2270ea75,1
300bfe6106caef84976d473613c2a531,1
300c12439c24436ce29806694b7e4aeb,3
301ecf67c6bfb19c68d1b534ebd0e1fe,1
3020016666d5fcb60bb0847b2d11b190,3
30276f3cf7a51693ab33fdddb0752ca8,1
3027e6ed8297c900b1413fd4d9744359,1
3030fec6bf4706ffd210a0980b2950ad,2
30367e04f3116980ad8544736496d680,1
3037b98d2a7bf9bd5a218c65650436d4,1
30529b1615f3fe3f47b0be9b5b650c0b,1
3053b64e8e43c0d7548af854cec57d76,1
305d3bb024ec5cc749c8a6f342bef5b2,1
305ed3e810281704c5afb3524cc48928,3
30609ed5d7a00c4d798daf7e68ab04bb,1
306af79a1d567f32e217d21865ee7c28,1
306e45fdc57c725c7bfefbec35835332,1
307b16b289280276a11bf5a059e67149,1
308355bafe445cdd3d2321b269e13edc,1
3083b0bdf64f8d7fbd6a6484b2e0b77c,2
3088b322b72be881319ed086542fdf3c,2
3089b76e09ccc78bbe3d7737e3aa21b7,1
309a5b320632e93b1417e31be3fd299f,1
309e25a6f51541203b0b53153ea597db,3
309eb11933244dd9e8a5fd678a8b2366,1
30a4f378498e15d69765d983200c56fb,1
30a55a0c2b8a7d615cc49aaa604609ac,1
30b1ca767298be5f7f2f95ab9e436801,2
30b5eb19accc74d7458ad7fd44eb766f,1
30ba88406b48e7274e2f7973459bc008,1
30bb60f6a1ae08e8ff2b896e49f46fe3,1
30c34287a95ff49d8720201751a4f808,1
30c6c835a86489dac21a8e9f89cc1e60,3
30c83c871204cb888965804d1743b601,3
30c858fe8fca1fa95aa1252542a66648,5
30caa2dad562b7f0a07075fbe7c8720d,1
30d09dcdb3331e6241e43e03139af31e,1
30dc73c9cb8382652787756f8af134e3,1
30df187fe5ae6e76553757bf8005ff43,5
30e05d9e58b9e6913c95f7327928f408,1
30e3d6d54a6b6f8206be6606523746e4,3
30e9c988b5b5cb7c8692e3b490c83ecc,2
30edee56139dc8ad26bed5eb988e7bfc,2
30f0bfba63c85a091b5603177e0a5a6d,1
3104eb74a2a5e79ef4792065174de564,1
310781f585662706226721668917fdf9,1
3109f672401e9a4da6613f332c5b36ba,1
310d8c1f57100089b93ecd8cbf57723d,1
310f0e2ac7d1193ac62327890e0cce06,2
310f3372eb6635f4338265c24f5585cb,1
3116938b704b097c5c741981ce95472b,1
3124a0ee5e26649d86360f38343a48bf,1
312f36d7c1c9943db6f0a1eef03b88c8,1
3138d085e7145555b0742d04dce33c57,1
313b759922988aa21acade40c57e1a2c,1
313c9b05532d0704f805fff153313b6b,1
31461a7ee0c0f1532b74760a9f3a3cca,1
314cda7adee82e36cdffdc68f5446313,1
3151f1a2bcf36230b1ffb3f545f1ad30,1
315f8d6f2d91254eaced88557e1ba8f2,3
316a540bb25e095518854c127436a66c,1
3170005e34480626a72f2acc7d24cbd6,2
3176432a463f8204aa5397b2a491ccdf,1
318c9f6b8a5746d393c8806d86b3ce89,1
319172e477b40d9ca2597fdebdc9a172,1
3193707ab801de0374b0f95f00ce379a,1
3194b7eb4c5743533e97bc6fc3a9f166,1
319ef46180a6c87bcafa9c06421adcc0,1
31abd634719e21fbf26d514d9e7acdaa,2
31ac27899b2078fbe62819f67283a3f9,1
31b24c27e44e71557f90484229f3c8ec,1
31bdb087bd5c2f3a885f3de8b25477ad,2
31bf93440ff95f4cf79de9eac779c113,1
31bfbb3f2a2826056dccfa0241795197,1
31bfc4fb41b8703df92d3972b713f7e2,1
31c153d7890d6f8af5e71b2af67473d5,1
31c52cd770e2dde4083f2d00d4b3fce1,1
31cb7240b9cf8ad9275101e08173a224,1
31cdfc7dde877e8433ed849d43fb8a90,1
31d11400e3a6899466b4fee6afbcf262,1
31da06ebf26cfdd59794d25d8fe2191c,1
31dd9bd80a4acf4e42a7bae6b2d8c8d8,1
31f45ae52e2421c2a658fc33c5d85ff0,4
31f6032ea0466ee463a5077b1990fb83,1
31fce53c290287f31541cb5bfc7aefbc,2
31fdf2d3665c3dd66b0f51aa2b30879c,5
320021e6f3f999fb120730bfe737828b,1
32006ccb633d21e381fa70a8f5d298bf,1
320158f1a3cd8cd4c34c912c392d7dbe,1
3209cc78024b8c2cfc5815127a178b94,1
3212102805cf326109380756db75415b,1
32133f7b1df6b899c68e05c71508e166,1
3215e0c670ffd7df4681ca9e3cc139f1,1
3219a2932c092188ac6ff29161112e3b,3
321e912adbc02c05bce57d52b0c4cd2a,1
3220f059d36c0e78cb48171cd0b23105,1
3224b73db3fcebc67ac419bbfb1b3ebc,2
322691d7160e8eb004b8dbcee9019f3d,3
322758ba05c1d1dd40fcc6f5d842b75c,3
322f4159727db19483e8173d27d14e13,1
32324e18516bcb242eb89d503c9a204a,1
323d3e873be854c9d0e58809ffdac514,1
3240bbdd4b69ecec44545fd2d79b8349,1
3241c2ba97bbd1d1adf79d8f7c94357d,1
32483c72d5d774f9105619feb0bcebed,2
3248839ac4e4dc56a450f2bc6899e3c7,1
32496de3ed57d22befe9f83fc16f527f,1
324ef9b80777b94c4636675b36fbd870,3
325b2d3b00123217daa73fe849f6a908,1
3261d50de1f74cd82bf22f9470d55057,1
3263108a431f2913319cea3c5a85ca78,2
3265b76519b0e5f841a06844b16a5e0e,1
32688ab3b8c38d04a7e43c0fd8f3a6a9,1
326c93f5f0d3f1d9d51a4639d01ed92a,1
3271e11747e1c3c978eef14cd9010c4e,1
3275fc0c354f1a159b69ddcfdb4987c1,1
327736b6e9e1df915764de8a2d2804f0,1
327f12f37cf958d320263bb9f8a788d9,1
327fc25dd8023a79b7e0d73a2550f047,1
328fffdda31e69adc27b8a457248173b,1
329026684028e343ab654e582510fc67,1
3293f0f423afef725dd1b5f440c6bc52,1
32976dabefb98ad04661cb96882231e8,1
32983d7b7c4e8cb419b86c0385f1eedf,1
32a0b9cec5fd17bdaf66b6822d306c0c,1
32a0fb63bf7ebf0129bc49d8f44f3af8,1
32ab7a2fd0a26d7dd9f0b68af12242af,1
32ad6f4445d02e92c467b2649d476a6f,1
32add0f63edec213ae0a97be3c7b2ca5,1
32b7123cc10b53ca6da5247a9544dbcc,1
32ba20b3999fe0e24fb0cdb7085cc673,2
32bfad05ac27c0b9ad234ff4147b8343,3
32c22fd9ad8cd156fc3518daa02b5c70,1
32c3c022b443c5150e370f65e630f3e8,1
32c96dfde501fb0d21ec86420fdc8b11,1
32cc3ba7e61568912b3fd9ae33bb8c78,1
32d92b0fbc2c04df7afcb7ab1c88676e,1
32d99fba75b7b2e14eb77ab5bbac18a2,1
32dc6169afabb3bfec24a5b33772a933,1
32dd5454a4e98a396d2db420660e41ec,1
32e0477bc17238e23728e4cd277dd5c7,1
32e049a39e4945288d0be364b08b1214,1
32f11c6e5a377f0f6ec6243a021995cf,2
32f7defbb0630f5bcdd79cc4ae8ec9c0,1
32f9c4a82f8d9bd43f65ba5b8b1c034a,1
32fb33dc902dac21ece11d5833275a52,1
3303a746961d0a4876f495d5db676a28,1
3309d238938cbac170f202acea8ed0ae,1
330c98ddebb89939bfed06c832470cdf,1
33124e28fb5cf3843c83d025483380ed,1
3313d40c98e66528ed2be3097a18fa86,1
33225ebb489b71a2dcca4a7eeac202f4,1
332fcc8a98222133f2deaf2459f2a69c,1
33310136d7660622d0bec0df90c67c99,1
3333797c56565c69f610a4aa80effa76,2
33390ea19abf8fe6e0b073803068fe1a,1
33394a6e5ceb2540586787e72e0c2e6e,1
333e0a815f8e1348c9fafe6cfaccb026,3
33410876216d70b476f17bb96d71a87a,1
334c0672dff08d88c53c8534297746f4,1
334d71a7fd729b0830feec5348a95fbe,1
334e89f5cdaa79b8416e1a78b7d1ea2f,1
335292ee4aabdc70c19f6bbd0c740e04,2
335bc760a70ca1af3dc519e443c43986,1
335c266dc60afc707c1fd62ccf6628a5,1
3364307f4fed07b2b0719a2cf7c419d3,1
3369850e3ab446b89af82e263d6eccd9,1
3369e8cdfa8187826ff65655b1abafab,3
336c32a62c5bf8d8ee411f2c17d63ed5,1
336ecfccb2d2dd8d8ec9dc9d6b04394a,3
3372e3c8c9d5b3bea0756830de24a4c2,1
33743f5c9dfb8bc71175331a0091efdd,1
3382f7b8e23dc6a6c391727f2a74c0ee,1
339105bd90590591eba1006963c12d2a,1
33943d91e51ab0950c16bfc0bd8fc44f,1
3396a1394cb243dabd0725e3ec3caae1,2
339c1b402e49b03eb5c4b9c47632216b,1
33a23280db409167ba237d93f49c99f9,3
33aca5957b8cfd571e1451da696c75db,1
33ae1d0476ae228a1b9d37a846f0e94e,3
33af6e21fabfe72f2d7d13414964f49c,1
33bd5d99c4631a6d99060a1e4c478589,1
33bf1e0a2cfb76f6572a8bafedd179c7,1
33bf342efa2c6f4a5701c9313358b5b5,1
33c29d699c8f25f169be5814091cb4ca,1
33c692572b451eb8acf40170453ed2ae,1
33c77f52e6db636c0131ddb0b8518ef4,1
33c834edb344749328185407b8ffc8df,1
33d334b92a0001a7ef9b28d5169a7e3c,1
33d420f1828ce37a8b4a364c399b7fdb,1
33d4a33522dbe5712225c22d6055f8c8,1
33d7db61e65cb01ecb8d089019932632,1
33d9bd7de01e3d0a17cb379a09bdb1dc,3
33e70c546e3a9137f159de1591e6fe4b,3
33eaf0b750b7c62cfe2f12cd2d78828c,1
33ec08694ec32d5d484216232f553896,1
33ec8e958ab2b7614e3ec3813ff15576,1
33ee2bd3dd844f4a644617b4f06a9f4b,3
33f1a3e78394a89f540c2749a83f0fe5,1
33fad3e1ada0576168f77f0c21abdf51,1
3402614a4a42912af1520a68307eb199,1
3404bbdaaca1d98a659d4663904b8221,1
340d61b5b87db9d62257a0c268ae8482,3
340e9ca647781d96bafd0b90e3af154b,3
341555dd3cd6e0fecdd99ddac337d594,1
3418391185e5fefbbc91ed628f9d831f,1
341a6aa9c2ed35ccc47ffbd44e36789b,1
341ed8b8c8da0c3f04c13568aded1ca8,1
3423b44f9022ee18c4128cdeff0e2bb7,1
3424030b9bcc00fc5eeb9d92b3f13d26,1
34249db047aa9eb508b17be3e27bee90,1
3426926affe0dd3de1be378d0d1ccfa0,1
34325f54457056b689a3d678a9fdd251,2
3432ced6828b8e4d196edd53e75ec331,1
34393e325bff1a6585613e10e2032ea0,1
343f7d039eff8de7658fe42fc6bbfb24,1
3447745fedf551c7407ec51dc929848e,1
344eeec6186b677ed494264d8e580eee,3
3459e947fbd9c973c5de02f71ef2ae61,1
345d3bf201c8cc16961a1b3afa0a3f99,1
3463313b4f4e3b8487ede6f0abe7307d,1
346787faa8108e29479b19eaeeaad1dc,1
34690cfcd2561544db5a5e30e81aba20,1
346f6286f57bc3152e02f87c44386528,1
347815068b117e0b8cae52c68aefc962,1
348202c38e1d0e1ccf122578373082be,3
34863b4af76eb74a8e5c8349d76171a8,1
3487e3ab853eb3bcb5480a67884ea820,4
3497945f51a7b2cdf79ce3f714e871c8,3
349970fd145c087642585056408e69e5,1
34a1e2b2b60032d1a9ccf367cdbb425a,1
34a4102bb16452356e252ea04f31ba51,2
34a4d1fda3a5b0e525a9460f0c1ad9f4,2
34a55e5685cd151452bc0fdd66de7b59,1
34aea9c915910ed5778bcbea4408225e,1
34bd5a925c1c9bbd21ed956019c25e71,3
34d57703f67eaa4f6a6ccdaf43c8c499,3
34d72a6b4a5fe4a47f4156d21f657e5e,1
34dae1d7f518027eb28060370920fb32,1
34e3cc2359a9d15981fb61b20408e693,1
34eae5c77ec974a213a94e8e84688526,3
34ecc20a207c9a74d15282ff676b535f,2
34effe2ee9528030dd09c82fce483a46,1
34f1a1134a2f5433fd6b90de56403842,1
34f43c137096e84af83e3ad7dc77ef90,1
34f59b8425b219b6afc0bd67dab80b33,1
34f64ad4d0e2bf7b1493760fa4980ac9,1
34fa12dfb373a1e0ed85ac3b648e85ed,1
34ff796582f0dfabfc425351bd751bca,3
3507e4f572724c08fe1a677ab8b350cb,1
3509e84d8af9ed67d86a91cfd30b14e1,1
350c6ce82818e0c10875c77586e7adaf,1
350d4133f050290a1415fc8bd0996443,2
350fe8f0c928691add21b501b7169e94,1
351b3a396a4864022677422442d78c29,1
351c9132f1353c809282c0ba1d58f484,1
352813bda375217aa38e5bb300e8fb79,1
352f55afed3d754a9ef6790c8bf6ea0f,1
35318166709ff26253757712457826d4,1
3539f99cc381a3479128311d17d804f3,1
353ec8d2f7efdbba747894f5baaf9ee4,1
3547b7bcdf5bd03abb3c1c774dfda83a,1
3554af1459a88c24634878059f31c614,1
3557ac11913783feb7ec42dff7c3cf4f,1
356f3c0b321bb41e2bd3941a26a4b45d,1
357bdd2904a202cf4979fddbc18d021f,3
357e1a200dd495765d828afba6b69463,1
358484d1d6338e1d92493185f4f3a948,1
3586202917c00169f97005a5814e08ca,1
358da58dea3c1c0298f48c0a3400c7b1,1
3590f00b91d2212ddb3860ba0c8a152d,1
3595163abcdf7071d4f73484380a8353,3
359db4f638bd04eaa5efcba63f70f82a,1
35a049ef26b249e6a332d09fc496dd8a,1
35a21e214358e8f056085acf11fe1601,1
35ae2221af9487ae965f551620d2f836,1
35b9c090ff7f53066a420f61af37c14d,1
35c1d8a44b17c1498ffbc773d7a86c71,3
35ca3204747f85f6fb1a65117860bbe5,1
35cc670c252159e1adb24be8b182d5c5,1
35d3b4022aa78435a645b07c5e4127bb,3
35d49798dd0a973630c958eb0d9ed71e,1
35d952a0771404ddd25609566aec11cb,2
35e0f3e6b095a14f6918a13f320dd1f9,1
35e16c32664ffa8698682468ff2c7dd2,1
35e66c0185997153e3a4922f9e6ec36d,1
35e974308816f96b7b8b4fc36b398835,1
35f9837ef2d53bdbf30d1423ab06d28c,1
35fb9d1fbbb7bf3bfd10dfd3f7d16cf6,3
36019bb30374dc721286587a3d7e0662,1
3603b9fa48a7a6d134f78fb58498dbe9,3
3604e84efd6e408c61f88effb9b38230,1
360a10910031b1338e9ca9181d0d2490,1
360e1534608edc3ee6a89103026c566e,1
361939368852f7aeac81bfc6574e79de,1
361badb136ea98999e4fa00aefdfaafc,1
361fbbc1fc988d15d053f3c7a5428ffe,1
362608106c3034b208fac2094924b846,1
3626d39545ca6b84a98e72362d7b3e9a,1
3628ed76c2457ea464be769390365d09,3
362b13ce1fd3fe434bcf85a542efce1f,1
36377b55791b589eef8fa6a9fe811e27,1
3638b8d8bba74d262ffc3c2fc04eac2a,1
363c8456be99f18ae553477e5e298431,1
363ed3a708414e0acacafc62e29a1df6,3
36430079195586ba7c04e0774aeec40f,1
364ac4f018eb77450d4867ea09f55de0,1
364bdf31abbe9da64cf7a61db8cd9935,1
364eb14c9f34a07ac007959a7c9537e6,1
365bb2ace9ca0e409e89c9a438d04670,1
365c419a0d5ab5d7033ebe8fffa767b3,1
365d4b95f5e278f745dbab015166eee1,1
366549932aef40f9a8ea8c37b3d18def,1
366e35da670a30a4783be27a68b79014,1
3670b792f1dffdb85c63206d54e5f395,1
3670d2f2d851f6d9873a4fbcce34f3bc,3
3671fc12bf5c5fb30e4ab95ad4d58b34,1
367372aaa8d008236f937cea0068241d,1
36748985b98b4e51752057d1ca4f93c2,1
3675cddfd95d21c93eca222b13de8625,1
367bf831916cb718b6dccdfc16770145,3
367f47f4091c6046a7315600a40268ae,1
3691f2a22addb890784d8cfa39898ed2,1
3697297ba997cd137c2bf7bfd5cc74e5,1
36a0d9923258ea67d29779c7a28bded4,3
36b2785d4fbbed49104ff8111e0ca73a,1
36bb4e0630608c32e7b2a4b043c399c1,1
