Feature ID	Taxon	Confidence
9458b6f0e25dd1bd925c603f17b464ca	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__unidentified	0.7393576065902352
a5ee3792bfe20a47b572b6d7c8ff7ceb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae	0.9999973469194994
a602d376176f116cea3937df661a8c47	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__unidentified;s__unidentified	0.7257180096395429
d64387d04ca3ffadc6db180aeb158f15	k__Fungi;p__Basidiomycota	0.72308457389307
f65090b2de5928fc5b39c5f13abc51c1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7659168894502335
1e938c24361e1c67f16421350214cdfb	k__Fungi	0.9999999999999958
2267015040018dd8db8547f429454dc6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Dermoloma;s__Dermoloma_pseudocuneifolium	0.9999999096674698
390da7753929e6f4eaa548d7fbb91699	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__unidentified	0.7290314036699599
3bc100130b173f2f1c326bc11db6c5a3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria;s__unidentified	0.9996544876612181
429d5eb0fbdb6fd0bb7f376fb456e296	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__unidentified	0.7545192284381053
530a675579dfb9b877c9fae36ff806a9	k__Fungi	1.000000000000006
9f1a25c210788af1504ee45f39cbc256	k__Fungi	0.9999999999999906
bab25f0d445f97475a10a98ae601e3cb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	0.9914526354999746
c82181dfe44cf4e2d6d631e2f72fe3bc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_pectinatoides	0.9093058477877329
db405cbe986950d37f31c434bcd6d5a8	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.9296238000340569
dbd6823684dcf6354ed65b511031174c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae	0.9999926245682608
fe30d11c9d3e4078851f60836d1a95ea	k__Fungi;p__Ascomycota	0.7775804047096407
06d946c98409c29c87dad2919b7192f5	k__Fungi	0.9999999999999899
2a7da6f0bfab386a959a5c29d91bca94	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.7518279913297181
383e37ad30b661e638842025cef51138	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS11;f__unidentified;g__unidentified;s__unidentified	0.9999473132869435
