Sample,FD1,FD19,FD2,FD20,FD21,FD22,FD23,FD24,FD25,FD26,FD27,FD28,FD29,FD3,FD30,FD37,FD38,FD39,FD4,FD40,FD41,FD42,FD5,FD6
Treatment,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference
2d4daf13211b721af1cc1e591194d198,18.00,0.00,0.00,0.00,0.00,0.00,10.00,26.00,0.00,0.00,20.00,15.00,0.00,50.00,34.00,63.00,0.00,27.00,23.00,0.00,46.00,0.00,33.00,0.00
f724e6bc614876601b7b5100dda4f431,0.00,0.00,0.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00,0.00,129.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,33.00,30.00
721f210673441b0c7ea0a42fe6e059c2,29.00,26.00,0.00,0.00,0.00,18.00,15.00,9.00,0.00,28.00,36.00,27.00,0.00,0.00,0.00,0.00,29.00,0.00,0.00,51.00,60.00,0.00,35.00,8.00
2951329abbe43dc4e3487b3f09c864de,0.00,0.00,0.00,0.00,35.00,29.00,29.00,0.00,31.00,22.00,0.00,18.00,0.00,16.00,0.00,28.00,49.00,0.00,8.00,43.00,32.00,17.00,0.00,18.00
63945242997d77d36942527575a8a99d,20.00,18.00,13.00,0.00,0.00,0.00,0.00,49.00,0.00,37.00,0.00,24.00,27.00,17.00,24.00,36.00,42.00,0.00,0.00,52.00,0.00,18.00,0.00,0.00
063a8b0b4589fa1fdbeb2119ffe4faf5,0.00,33.00,0.00,0.00,0.00,0.00,55.00,36.00,0.00,12.00,7.00,33.00,14.00,0.00,29.00,36.00,0.00,0.00,0.00,47.00,57.00,0.00,0.00,20.00
f1de58e896111f37a5547e55c818bd8d,17.00,15.00,0.00,8.00,29.00,23.00,23.00,15.00,0.00,0.00,15.00,26.00,31.00,22.00,34.00,16.00,16.00,9.00,0.00,18.00,28.00,12.00,11.00,13.00
c35acee8e665b1dc275fd4db8cbc00ee,104.00,94.00,29.00,0.00,0.00,0.00,41.00,0.00,38.00,51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00
ffa31a3700f9548aa83f7acaa113d1e8,0.00,0.00,0.00,0.00,0.00,0.00,32.00,41.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,84.00,34.00,38.00,59.00,51.00,0.00,25.00
8d131fbe2a51685f205ecf49614df89f,26.00,32.00,0.00,0.00,34.00,0.00,0.00,0.00,33.00,33.00,0.00,28.00,0.00,0.00,19.00,27.00,20.00,21.00,19.00,26.00,26.00,21.00,0.00,19.00
b13156b2fb7e1ee377d0b1e6ec7b8c7f,0.00,0.00,19.00,0.00,27.00,0.00,0.00,44.00,0.00,0.00,0.00,24.00,46.00,20.00,0.00,0.00,50.00,42.00,0.00,0.00,47.00,0.00,35.00,30.00
814829b28c2f2b6d01ef3da917aa9620,59.00,22.00,0.00,0.00,22.00,0.00,31.00,0.00,51.00,26.00,19.00,0.00,0.00,66.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,44.00
2b2bf61846ac2d5d20ebe60d9ac3ba21,36.00,34.00,21.00,0.00,6.00,4.00,30.00,6.00,39.00,45.00,9.00,18.00,0.00,36.00,0.00,0.00,7.00,6.00,23.00,11.00,6.00,0.00,35.00,14.00
8d35a1a4c1d2c2281203ffb04fa568ed,45.00,0.00,30.00,0.00,85.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,43.00,0.00,0.00,0.00,0.00,0.00,27.00,47.00,32.00
dc38bb48c57291481ef17757f91e52d6,41.00,28.00,0.00,16.00,0.00,13.00,0.00,0.00,24.00,25.00,19.00,24.00,0.00,33.00,0.00,21.00,0.00,0.00,19.00,0.00,15.00,27.00,69.00,13.00
ff77fc0bd8e5769025e34d27fa1aea7c,0.00,45.00,24.00,27.00,0.00,0.00,0.00,28.00,0.00,0.00,16.00,31.00,29.00,0.00,24.00,0.00,52.00,0.00,0.00,0.00,38.00,40.00,0.00,33.00
1810761473a66f3539bd8192836e8f71,23.00,25.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,26.00,0.00,21.00,0.00,33.00,22.00,20.00,29.00,30.00,16.00,0.00,26.00,37.00,42.00,23.00
4164e5a93c26aba949f9f4aef52f6ae3,38.00,33.00,16.00,18.00,36.00,0.00,0.00,0.00,22.00,0.00,24.00,0.00,49.00,40.00,18.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,53.00,26.00
9d44542f9e5d6afaa65338fade7390cb,15.00,0.00,38.00,0.00,0.00,0.00,16.00,40.00,20.00,0.00,0.00,12.00,19.00,15.00,15.00,35.00,15.00,51.00,0.00,31.00,19.00,41.00,13.00,0.00
8398b1c650e249bbfb3988e1721b1954,0.00,14.00,0.00,0.00,0.00,0.00,47.00,59.00,0.00,0.00,0.00,0.00,0.00,20.00,24.00,0.00,56.00,0.00,55.00,0.00,46.00,48.00,27.00,0.00
b08518861aad3a55ec7ee5dee551c3a1,0.00,13.00,0.00,0.00,36.00,0.00,0.00,31.00,0.00,0.00,0.00,68.00,0.00,0.00,39.00,24.00,0.00,61.00,17.00,36.00,0.00,53.00,18.00,0.00
abad53feb6f5780f11bf5253dd85b33b,21.00,38.00,19.00,22.00,15.00,28.00,37.00,0.00,26.00,2.00,33.00,12.00,6.00,0.00,15.00,0.00,0.00,0.00,19.00,21.00,0.00,72.00,0.00,15.00
d985d535524c0b7e81cedff933136408,0.00,0.00,0.00,0.00,0.00,17.00,13.00,59.00,0.00,0.00,0.00,0.00,0.00,66.00,37.00,0.00,38.00,0.00,48.00,0.00,0.00,19.00,52.00,52.00
c9f37e18cd5c75d991280f5715c191eb,21.00,0.00,19.00,24.00,43.00,72.00,27.00,33.00,0.00,21.00,0.00,0.00,16.00,23.00,0.00,0.00,0.00,0.00,40.00,24.00,0.00,0.00,39.00,0.00
5d6c4d5e2bc401cc6334947d89709629,0.00,64.00,0.00,0.00,47.00,13.00,30.00,0.00,0.00,43.00,0.00,32.00,0.00,0.00,0.00,64.00,0.00,0.00,0.00,39.00,72.00,0.00,0.00,0.00
5d15728d36a679257babb9cd13b29a99,22.00,0.00,25.00,0.00,28.00,22.00,34.00,42.00,0.00,22.00,32.00,28.00,0.00,52.00,0.00,28.00,31.00,0.00,0.00,0.00,17.00,0.00,22.00,0.00
4458280dec92601aeb5872159cd10485,0.00,23.00,0.00,0.00,43.00,74.00,0.00,33.00,129.00,0.00,0.00,26.00,0.00,0.00,27.00,0.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,27.00
58f0afd219aeca9177ec09c30c28fc33,0.00,0.00,39.00,34.00,36.00,0.00,0.00,0.00,0.00,50.00,0.00,24.00,29.00,85.00,35.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00
b27e781d00293a85199f3185dd129086,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,390.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00
34f92f6e28930dba2a1dc876a78d4915,0.00,0.00,0.00,0.00,0.00,0.00,70.00,40.00,0.00,31.00,0.00,37.00,0.00,0.00,0.00,42.00,42.00,36.00,0.00,0.00,112.00,0.00,0.00,0.00
e81ba95647cf390ca4163e1adaae8954,30.00,18.00,20.00,38.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,28.00,34.00,15.00,20.00,0.00,27.00,0.00,14.00,16.00,42.00,43.00,20.00
f0d038e42a227b18a9c1c5a4a4435df2,45.00,41.00,42.00,0.00,40.00,0.00,0.00,34.00,18.00,30.00,34.00,0.00,0.00,24.00,22.00,23.00,0.00,0.00,17.00,0.00,0.00,0.00,22.00,20.00
75226a34961e7178e043576fe6489cbc,10.00,19.00,0.00,0.00,0.00,0.00,38.00,43.00,0.00,0.00,0.00,22.00,0.00,0.00,36.00,44.00,28.00,58.00,0.00,32.00,63.00,20.00,0.00,0.00
796c50f83bfdf82881731e899b7a409e,19.00,48.00,35.00,0.00,58.00,0.00,0.00,0.00,23.00,0.00,38.00,19.00,0.00,11.00,14.00,20.00,0.00,0.00,0.00,39.00,47.00,0.00,18.00,24.00
6df56b846f58ff1af288ce2c72d38554,22.00,0.00,0.00,0.00,21.00,18.00,35.00,45.00,24.00,0.00,0.00,35.00,0.00,40.00,34.00,0.00,20.00,37.00,0.00,0.00,0.00,43.00,44.00,0.00
2687ca73142102d4ea7051ae9a0cb10f,0.00,9.00,0.00,0.00,0.00,8.00,2.00,27.00,0.00,0.00,0.00,14.00,0.00,0.00,6.00,35.00,4.00,0.00,0.00,302.00,0.00,8.00,5.00,0.00
6f1722d5bfda5781a3f7983e0a24f0dc,0.00,0.00,17.00,0.00,0.00,0.00,14.00,15.00,0.00,0.00,0.00,0.00,0.00,163.00,0.00,25.00,0.00,0.00,24.00,0.00,0.00,26.00,139.00,0.00
7d6d1d8113ec7f891d27d8391df66411,0.00,15.00,17.00,0.00,16.00,0.00,0.00,35.00,21.00,7.00,20.00,13.00,31.00,38.00,52.00,13.00,20.00,37.00,19.00,0.00,0.00,19.00,14.00,38.00
cfac5718777452ddd3e80d2d17c41d49,22.00,29.00,48.00,0.00,26.00,20.00,0.00,0.00,25.00,0.00,38.00,20.00,34.00,40.00,32.00,0.00,0.00,0.00,18.00,15.00,0.00,0.00,34.00,26.00
9b3c83f0ce7d2ff29b69d076065c65d9,0.00,33.00,7.00,0.00,37.00,25.00,54.00,43.00,0.00,0.00,0.00,21.00,15.00,0.00,19.00,43.00,24.00,38.00,15.00,59.00,0.00,0.00,0.00,0.00
23efce07a9a5ce9745b758327a770b9c,21.00,0.00,15.00,24.00,0.00,0.00,57.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,60.00,68.00,0.00,44.00,24.00,57.00,33.00,0.00,17.00
c550d693ad3b162a817462cc945063ff,40.00,37.00,36.00,0.00,29.00,16.00,0.00,0.00,0.00,37.00,26.00,29.00,0.00,0.00,0.00,59.00,0.00,0.00,0.00,26.00,63.00,22.00,16.00,0.00
7fbcbf060cc20ed43ec136d96a8f5765,0.00,25.00,0.00,0.00,31.00,0.00,0.00,31.00,0.00,0.00,22.00,0.00,0.00,46.00,34.00,40.00,56.00,0.00,23.00,20.00,49.00,60.00,0.00,0.00
ad26d511d9fecf3b90232fa22a1f3424,43.00,68.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,6.00,13.00,0.00,46.00,0.00,0.00,0.00,0.00,0.00,160.00,0.00,0.00,44.00,0.00
41f18ddfb0faf41179008f633a1c69f7,73.00,176.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,37.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,43.00,0.00,0.00,15.00,29.00
9c4117365dcf5e96db1c2696e3ba0aca,19.00,25.00,4.00,13.00,25.00,18.00,18.00,0.00,14.00,16.00,9.00,21.00,33.00,15.00,14.00,12.00,49.00,23.00,15.00,48.00,23.00,23.00,0.00,8.00
d823ed19654f78ebefe938a223f132bc,0.00,19.00,0.00,0.00,0.00,0.00,25.00,102.00,0.00,0.00,0.00,0.00,0.00,29.00,33.00,0.00,0.00,63.00,20.00,0.00,92.00,64.00,0.00,0.00
8d1b5098c19d452a16d54c3481b04b9b,81.00,0.00,59.00,17.00,0.00,0.00,14.00,41.00,24.00,0.00,0.00,13.00,0.00,40.00,26.00,0.00,10.00,9.00,37.00,6.00,0.00,20.00,51.00,0.00
151f25319c8715bb49632a77fb021ad5,33.00,11.00,36.00,0.00,16.00,48.00,34.00,40.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00,26.00,29.00,27.00,0.00,0.00,55.00,22.00,32.00,14.00
aa79cd522d10c4cd9d0b573958b93c40,79.00,82.00,0.00,0.00,66.00,0.00,10.00,0.00,78.00,19.00,22.00,0.00,0.00,0.00,0.00,0.00,16.00,36.00,0.00,14.00,0.00,0.00,0.00,28.00
eae2dc0f6d173165e1acd84835560bbf,39.00,27.00,22.00,12.00,9.00,0.00,22.00,17.00,0.00,15.00,28.00,20.00,26.00,49.00,23.00,20.00,5.00,13.00,25.00,17.00,0.00,9.00,19.00,35.00
8cc92a17f049c226b3da5af42a046922,0.00,0.00,0.00,0.00,45.00,0.00,0.00,49.00,0.00,18.00,17.00,0.00,0.00,31.00,51.00,59.00,37.00,38.00,0.00,46.00,0.00,35.00,0.00,29.00
4d6201fb420d647c32ea0cd582ef338d,58.00,0.00,0.00,0.00,26.00,27.00,0.00,0.00,30.00,0.00,40.00,88.00,28.00,35.00,0.00,0.00,71.00,0.00,44.00,0.00,0.00,0.00,0.00,17.00
a157aa393add09ea96b5690fb5a03e97,32.00,19.00,34.00,23.00,21.00,0.00,18.00,0.00,54.00,0.00,34.00,27.00,18.00,0.00,20.00,23.00,0.00,12.00,26.00,19.00,11.00,10.00,51.00,13.00
6bf484a150739797db30e1db399881d9,0.00,0.00,0.00,0.00,17.00,0.00,34.00,85.00,0.00,42.00,0.00,36.00,0.00,28.00,0.00,44.00,0.00,31.00,0.00,102.00,17.00,0.00,30.00,0.00
71cf03b7adaf0113eece7081240f4da0,0.00,44.00,0.00,0.00,35.00,0.00,73.00,0.00,31.00,40.00,0.00,66.00,0.00,69.00,0.00,33.00,0.00,0.00,0.00,59.00,23.00,0.00,0.00,0.00
2693e41a3f16a944b879c69d0ffff613,24.00,29.00,40.00,34.00,0.00,30.00,24.00,0.00,25.00,47.00,0.00,0.00,0.00,46.00,0.00,0.00,0.00,11.00,26.00,62.00,36.00,0.00,45.00,0.00
c97652e68a12c265ed6eb0460b9cca90,21.00,24.00,14.00,0.00,36.00,16.00,17.00,0.00,29.00,51.00,24.00,51.00,0.00,0.00,18.00,30.00,36.00,0.00,0.00,37.00,19.00,0.00,14.00,43.00
edf6976e7979d102972a1279f743ec9d,58.00,0.00,0.00,0.00,13.00,0.00,0.00,57.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,76.00,81.00,0.00,66.00,22.00,96.00,0.00,0.00
b9d64121503c9f2dd6f82327aaae7aba,0.00,13.00,0.00,0.00,57.00,0.00,0.00,70.00,22.00,0.00,0.00,14.00,0.00,9.00,37.00,73.00,21.00,34.00,14.00,53.00,24.00,0.00,0.00,40.00
058d2bf8584c06dded23a02aea348e63,41.00,0.00,25.00,0.00,37.00,26.00,14.00,21.00,18.00,0.00,27.00,31.00,0.00,68.00,11.00,0.00,36.00,0.00,0.00,34.00,0.00,0.00,36.00,57.00
0e55339184fe9a032b6098595b39905f,35.00,38.00,19.00,29.00,31.00,26.00,30.00,0.00,0.00,0.00,20.00,48.00,11.00,23.00,0.00,24.00,39.00,25.00,20.00,0.00,40.00,9.00,27.00,0.00
c7a766d06d80ef6e2ad150327a7cd0e9,39.00,12.00,38.00,0.00,0.00,0.00,38.00,35.00,23.00,0.00,0.00,0.00,37.00,68.00,16.00,35.00,20.00,0.00,0.00,33.00,0.00,0.00,67.00,33.00
bb7dabeda6ffe6cae93a9cbbc7afb54b,0.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,0.00,17.00,14.00,74.00,48.00,0.00,0.00,18.00,14.00,0.00,10.00,23.00,145.00,24.00
80f937741179ac587bd1e4de3f6f77a9,39.00,47.00,34.00,0.00,0.00,13.00,22.00,37.00,0.00,44.00,23.00,31.00,0.00,10.00,34.00,0.00,9.00,26.00,0.00,56.00,0.00,15.00,19.00,42.00
d81ece3aedf859fc4827ba491df989f4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,22.00,0.00,26.00,0.00,0.00,82.00,49.00,0.00,79.00,0.00,0.00,52.00,0.00,41.00,0.00,77.00
6df074ab421f2ff64868ffe0bf6f88f2,42.00,88.00,53.00,0.00,0.00,0.00,42.00,0.00,0.00,33.00,0.00,56.00,0.00,0.00,0.00,0.00,60.00,40.00,0.00,0.00,56.00,37.00,0.00,0.00
83805be70aece30df0d0e78d719d7a63,47.00,0.00,0.00,14.00,21.00,23.00,28.00,58.00,13.00,0.00,3.00,0.00,7.00,30.00,39.00,16.00,20.00,40.00,12.00,0.00,36.00,78.00,0.00,22.00
03d0864275ffa173ba848eb1d370daa6,22.00,10.00,16.00,12.00,27.00,18.00,48.00,28.00,20.00,0.00,9.00,26.00,0.00,17.00,10.00,46.00,14.00,27.00,0.00,33.00,42.00,17.00,36.00,30.00
ad940a13228634488f45fd53ace3a77f,0.00,0.00,13.00,10.00,42.00,0.00,0.00,92.00,0.00,0.00,21.00,47.00,0.00,33.00,58.00,16.00,32.00,49.00,23.00,28.00,0.00,25.00,0.00,20.00
ec08af952b506ed3b32fd412bd8633c4,9.00,0.00,0.00,19.00,8.00,13.00,13.00,69.00,0.00,0.00,7.00,0.00,0.00,29.00,44.00,39.00,30.00,44.00,44.00,0.00,0.00,39.00,65.00,45.00
87f80e1b75c17bba760e92b1f6969094,0.00,16.00,10.00,22.00,0.00,30.00,28.00,61.00,0.00,0.00,24.00,48.00,0.00,34.00,36.00,44.00,32.00,18.00,39.00,0.00,0.00,54.00,0.00,25.00
7c60a851ed6e1b3a0246fc84bc81472d,0.00,0.00,24.00,21.00,0.00,29.00,33.00,77.00,23.00,0.00,0.00,23.00,23.00,45.00,56.00,0.00,0.00,63.00,40.00,0.00,30.00,35.00,0.00,0.00
41ca44af58936b94226a6eacd3b61523,0.00,38.00,47.00,0.00,40.00,0.00,0.00,0.00,0.00,97.00,29.00,45.00,29.00,32.00,0.00,0.00,0.00,0.00,43.00,67.00,0.00,0.00,58.00,0.00
3cf57b67f0f80276682fdd07686a6eff,63.00,22.00,57.00,0.00,0.00,0.00,20.00,92.00,30.00,49.00,0.00,0.00,23.00,0.00,0.00,20.00,36.00,0.00,0.00,0.00,0.00,0.00,65.00,51.00
c5c37330640f54d18bb34f2e179eb47f,0.00,69.00,21.00,0.00,48.00,47.00,36.00,0.00,33.00,42.00,31.00,0.00,0.00,27.00,26.00,0.00,30.00,19.00,0.00,0.00,31.00,0.00,33.00,37.00
2701d1b79b4d530cca5d5e58b1d967f5,0.00,0.00,0.00,7.00,94.00,36.00,38.00,46.00,0.00,27.00,13.00,13.00,19.00,0.00,0.00,0.00,91.00,51.00,0.00,39.00,0.00,41.00,0.00,17.00
13e562cd4721747845d9a3d56a1c3d2e,87.00,19.00,22.00,0.00,0.00,27.00,44.00,28.00,18.00,0.00,36.00,37.00,0.00,30.00,25.00,27.00,18.00,0.00,30.00,0.00,24.00,7.00,54.00,0.00
4479338abc4249dc2d7a4385e261fb7d,0.00,0.00,0.00,0.00,35.00,0.00,0.00,26.00,61.00,19.00,117.00,0.00,0.00,0.00,0.00,70.00,37.00,54.00,0.00,0.00,44.00,0.00,0.00,74.00
15f25fdd487b28486331fe45f5823b08,17.00,0.00,16.00,0.00,37.00,26.00,45.00,31.00,32.00,9.00,0.00,26.00,22.00,26.00,34.00,33.00,45.00,49.00,0.00,40.00,0.00,33.00,17.00,0.00
61563a869a19edbc5b2ca07ce6be59dd,0.00,0.00,0.00,0.00,0.00,28.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,0.00,27.00,0.00,47.00,38.00,29.00,61.00,60.00,124.00,50.00
90d91a0fb858cc9a96670532b6259785,0.00,0.00,0.00,0.00,13.00,0.00,0.00,69.00,0.00,0.00,0.00,19.00,66.00,132.00,12.00,0.00,0.00,32.00,61.00,9.00,16.00,101.00,0.00,17.00
1ef2e6295de68016efd5fe1df177243c,22.00,58.00,0.00,0.00,30.00,0.00,38.00,30.00,21.00,65.00,16.00,25.00,0.00,0.00,0.00,157.00,0.00,0.00,0.00,40.00,24.00,0.00,0.00,28.00
2408fc075ac1c3441d55436adf601d9b,0.00,0.00,29.00,0.00,77.00,53.00,0.00,0.00,0.00,0.00,27.00,52.00,0.00,39.00,0.00,51.00,0.00,39.00,0.00,75.00,64.00,0.00,52.00,0.00
cdd87a757a31b5e305eef57fd7f4d845,0.00,0.00,0.00,0.00,41.00,55.00,32.00,67.00,0.00,0.00,0.00,24.00,0.00,0.00,40.00,65.00,76.00,0.00,21.00,24.00,54.00,0.00,38.00,23.00
ea0830e008a25d18eb78c25d5c5a1677,0.00,0.00,0.00,0.00,0.00,0.00,57.00,0.00,0.00,31.00,0.00,0.00,34.00,0.00,57.00,173.00,0.00,0.00,0.00,72.00,65.00,72.00,0.00,0.00
4536c1e5c27dd714898fe3f1b05b9bb2,0.00,28.00,22.00,0.00,0.00,0.00,23.00,107.00,0.00,0.00,27.00,0.00,0.00,69.00,55.00,0.00,0.00,67.00,43.00,65.00,0.00,60.00,0.00,0.00
60af3ebaa4e6c400084034424ef64934,0.00,23.00,56.00,0.00,29.00,27.00,63.00,12.00,0.00,22.00,0.00,0.00,0.00,9.00,0.00,67.00,0.00,0.00,0.00,86.00,75.00,22.00,42.00,33.00
fead190fe6e9b9e6d630717bc9ccb4cf,67.00,0.00,23.00,15.00,45.00,14.00,37.00,40.00,0.00,0.00,25.00,29.00,0.00,43.00,0.00,55.00,0.00,0.00,33.00,56.00,0.00,0.00,63.00,23.00
69a25cf370444b4f31c5747eb160978b,22.00,14.00,15.00,84.00,11.00,23.00,0.00,43.00,30.00,13.00,26.00,29.00,58.00,16.00,51.00,25.00,54.00,0.00,19.00,0.00,0.00,10.00,14.00,14.00
4e72ea18d37c9f604ccd75bc0999e26b,0.00,311.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,0.00,0.00,0.00,57.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00
7da1299ab8186f27f3398521ade85763,0.00,0.00,57.00,0.00,55.00,0.00,0.00,59.00,0.00,0.00,48.00,0.00,0.00,61.00,60.00,0.00,52.00,0.00,59.00,49.00,0.00,0.00,29.00,47.00
2fc11b34402b80d30bb0a007d37e0f54,21.00,0.00,0.00,0.00,51.00,0.00,0.00,91.00,0.00,0.00,0.00,0.00,0.00,48.00,29.00,0.00,0.00,86.00,29.00,20.00,57.00,83.00,37.00,26.00
dfb29ec040a43ef8358181cec3ef0581,33.00,0.00,9.00,16.00,46.00,0.00,34.00,69.00,9.00,0.00,26.00,23.00,0.00,43.00,0.00,0.00,0.00,84.00,0.00,0.00,55.00,94.00,37.00,0.00
bdf8a26094624622d68509a87fa75ba7,16.00,13.00,0.00,20.00,19.00,31.00,27.00,53.00,0.00,10.00,0.00,23.00,34.00,71.00,20.00,0.00,38.00,31.00,41.00,0.00,35.00,28.00,52.00,27.00
c1852660e0c98af7d998ab1e15dfeef2,7.00,23.00,5.00,13.00,28.00,33.00,0.00,71.00,0.00,13.00,11.00,13.00,16.00,16.00,60.00,36.00,41.00,40.00,18.00,22.00,38.00,48.00,16.00,22.00
46d6673c10fb7e8fff7a9d58f39c7dfb,100.00,82.00,0.00,35.00,0.00,0.00,40.00,0.00,45.00,0.00,0.00,0.00,0.00,45.00,0.00,85.00,0.00,0.00,47.00,52.00,0.00,0.00,63.00,0.00
f735e3a55f9fe410c81ca96de75a2079,55.00,139.00,99.00,0.00,0.00,31.00,0.00,0.00,0.00,57.00,0.00,0.00,0.00,41.00,0.00,0.00,0.00,0.00,46.00,0.00,0.00,0.00,80.00,46.00
5365cbcaae385a361cf6284f6d0bceb7,0.00,68.00,0.00,0.00,40.00,0.00,0.00,58.00,0.00,0.00,0.00,90.00,0.00,45.00,46.00,0.00,61.00,0.00,43.00,47.00,0.00,0.00,51.00,49.00
7c7c7761ed1d350dd250d3bf1f131073,0.00,0.00,0.00,0.00,32.00,0.00,49.00,76.00,0.00,0.00,0.00,0.00,10.00,0.00,36.00,26.00,35.00,52.00,45.00,0.00,107.00,118.00,0.00,18.00
77599677762880ea8751ee5415827be2,18.00,51.00,0.00,0.00,0.00,0.00,57.00,63.00,14.00,0.00,0.00,44.00,0.00,0.00,0.00,66.00,46.00,0.00,0.00,32.00,126.00,46.00,50.00,0.00
8260ae6f154f7215f39960da37fbef5e,0.00,36.00,0.00,12.00,47.00,34.00,54.00,0.00,0.00,53.00,33.00,59.00,0.00,0.00,0.00,118.00,36.00,0.00,0.00,61.00,0.00,37.00,33.00,0.00
fa01328178c62c03d7775e418dd6ba04,0.00,38.00,74.00,0.00,43.00,0.00,37.00,0.00,57.00,22.00,48.00,43.00,53.00,56.00,0.00,51.00,0.00,0.00,26.00,0.00,0.00,0.00,60.00,20.00
fe6ded5c9d96beb2f8375223321a332c,0.00,0.00,0.00,60.00,0.00,0.00,113.00,0.00,100.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.00,98.00,0.00,109.00
8860791be9bea854d2b813e7200c00a8,0.00,0.00,0.00,45.00,109.00,0.00,56.00,0.00,46.00,0.00,0.00,50.00,0.00,0.00,0.00,26.00,9.00,0.00,0.00,60.00,124.00,0.00,25.00,84.00
c938c4ceac4c09d1270d8be976a6ccde,0.00,0.00,0.00,0.00,71.00,0.00,70.00,66.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,67.00,66.00,0.00,45.00,67.00,86.00,0.00,0.00,50.00
ab721876cc7159bf0ada0ccfb2a8bbdf,19.00,0.00,0.00,16.00,21.00,50.00,73.00,100.00,0.00,0.00,35.00,43.00,0.00,0.00,70.00,44.00,0.00,36.00,0.00,0.00,39.00,38.00,27.00,30.00
d8b66f2293acd8eb868b3c5627745ef9,52.00,40.00,25.00,10.00,0.00,12.00,0.00,23.00,16.00,0.00,66.00,93.00,0.00,39.00,0.00,50.00,12.00,42.00,8.00,0.00,0.00,37.00,75.00,42.00
9e7bbfe13d93363d34e0ae98df331a88,52.00,19.00,16.00,33.00,31.00,39.00,47.00,14.00,24.00,0.00,32.00,30.00,0.00,42.00,33.00,16.00,0.00,35.00,40.00,18.00,0.00,85.00,43.00,0.00
f24e29f33c1a1392cf47e1928bfb1f85,0.00,73.00,0.00,0.00,34.00,0.00,0.00,0.00,60.00,83.00,21.00,28.00,36.00,31.00,0.00,54.00,59.00,0.00,0.00,56.00,50.00,32.00,0.00,35.00
d70e0dfbdc5b9f2791cb4a7d54605fc0,12.00,17.00,0.00,25.00,52.00,17.00,28.00,60.00,19.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,96.00,88.00,34.00,0.00,0.00,54.00,48.00,65.00
c6b2ed25f50d20771b88647f12d5c837,48.00,0.00,34.00,0.00,0.00,31.00,57.00,55.00,42.00,66.00,0.00,0.00,24.00,0.00,18.00,70.00,26.00,0.00,32.00,54.00,50.00,0.00,24.00,30.00
fb817cbb755566c123ccf837399dd066,27.00,15.00,0.00,0.00,39.00,17.00,48.00,56.00,22.00,28.00,24.00,28.00,19.00,8.00,28.00,44.00,40.00,50.00,22.00,49.00,52.00,46.00,0.00,10.00
a1fad2342c3aea3b75f17816f0aab4b5,4.00,0.00,0.00,11.00,24.00,15.00,60.00,34.00,10.00,0.00,11.00,24.00,0.00,24.00,15.00,71.00,85.00,42.00,0.00,42.00,69.00,64.00,57.00,11.00
d67d613c36869bde2d8e70b369b0c2a4,43.00,37.00,29.00,0.00,28.00,0.00,0.00,64.00,25.00,0.00,46.00,27.00,38.00,75.00,67.00,0.00,25.00,0.00,35.00,0.00,33.00,0.00,47.00,55.00
efa6362be1f2eadf260d613d27866698,0.00,0.00,61.00,0.00,79.00,0.00,53.00,80.00,0.00,0.00,35.00,0.00,0.00,98.00,32.00,0.00,40.00,41.00,27.00,0.00,0.00,0.00,135.00,0.00
